Source_Mol,Target_Mol
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CC(C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC(CO)C5CC5)c4n3)cc(OC(F)F)c2C1=O
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1ccc(S(=O)(=O)Nc2cc(-c3sc(NC(=O)C(N)C(C)C)nc3C)cnc2Cl)cc1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4C4CCOCC4)c4c(N)ncnn34)c2)C(=O)C1(C)C
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CN(C)C1CC(C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2ccc3ncnc(NC4CCN(C(C)=O)C4)c3c2)cc1NS(C)(=O)=O
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ccc(-c2cc(OC3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cn1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Oc1cc(-c2ccncc2)nc2c(Cc3cccc(Cl)c3Cl)c(C(F)(F)F)nn12
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CCC(Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1nc(NC(=O)C(C)N)sc1-c1cncc(NS(=O)(=O)c2ccccc2)c1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,O=S(=O)(Nc1cc(-c2ccc3nncc(N4CCOCC4)c3c2)cnc1Cl)c1ccccc1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1cc2c(c(-c3cnc(OC)c(NS(C)(=O)=O)c3)c1)CNC2=O
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1cccc2cc(-c3nn(C4CCOCC4)c4ncnc(N)c34)[nH]c12
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1nc(NC(=O)C(N)C2CC2)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CC(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC(CO)C5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,O=S(=O)(Nc1cc(-c2ccc3nncc(-c4cnc(N5CCOCC5)nc4)c3c2)cnc1Cl)c1ccccc1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1cc(-c2ccn3nc(N)c(C(=O)NC(C)CO)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4CCCC4)CC3=O)cc2n1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ccc(-c2cc(Cl)c3c(N)ncnn23)cc1N1CCOC(C)(C)C1=O
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2ccc3ncnc(NC4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,CC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C(N)=O
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)CC3)cc12
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cc1C#N
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1nc(NC(=O)C(N)C(C)C)sc1-c1cnc(Cl)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2ccc3ncnc(NC4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,O=S(=O)(Nc1cc(-c2ccc3nncc(N4CCCC4)c3c2)cnc1Cl)c1ccccc1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1nncn1C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,C=CCN1CCN(Cc2cc3nc(-n4c(CC)nc5ccccc54)nc(N4CCOCC4)c3s2)C(=O)C1
COc1ncc(-c2cc(OCC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1cc(-c2ccn3nc(N)c(C(=O)NC4CCC(O)C4)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
